,Gender,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,age_range
929,2,0,1,0,0,1,0,1,0,0,0,0,0,4,1,1,1,2,1,1,0,0,2
930,0,0,1,1,3,4,0,0,2,1,2,2,2,1,0,0,1,2,1,0,2,0,2
931,2,0,0,0,1,0,0,1,0,0,1,2,0,4,1,1,1,2,1,0,2,0,2
932,2,0,0,1,3,1,1,1,2,2,1,2,2,3,2,0,1,0,1,0,1,1,3
933,2,0,1,1,3,1,0,1,1,1,1,1,0,3,2,2,0,1,1,0,1,0,2
934,2,0,1,1,3,5,0,1,0,1,1,2,2,3,0,1,1,1,2,2,1,1,1
936,2,0,0,1,1,4,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3
938,2,0,0,1,2,5,0,1,2,2,2,2,2,2,0,1,1,1,1,1,0,0,2
939,2,0,1,1,3,4,1,1,2,2,2,2,2,1,0,0,1,2,1,0,1,0,3
940,2,0,1,1,2,5,0,1,2,2,0,0,0,0,0,1,1,0,1,1,1,0,1
941,2,0,1,1,3,5,1,1,2,2,2,2,2,3,2,1,1,1,1,0,0,1,2
942,0,0,1,1,3,3,0,1,2,2,1,0,2,2,0,1,1,2,1,1,2,0,2
943,2,0,1,0,3,1,0,1,2,2,2,2,0,0,2,1,1,0,1,1,0,0,2
944,2,0,1,1,3,5,0,1,0,0,0,0,0,2,0,1,1,0,1,0,1,0,1
945,2,0,1,1,1,2,0,1,2,2,1,1,2,0,2,1,1,0,1,1,1,0,2
946,2,0,0,0,0,5,0,0,2,2,2,2,0,0,1,1,1,1,1,1,2,0,3
947,2,0,0,1,2,5,0,1,2,2,2,2,0,2,1,1,2,2,0,2,2,0,3
948,2,0,0,1,3,5,0,1,2,2,0,2,0,3,0,0,1,1,1,1,0,0,2
949,2,0,1,1,3,4,0,1,2,2,0,0,2,4,0,1,1,1,1,1,0,0,2
953,0,0,1,1,2,4,0,1,0,0,1,0,0,0,2,0,1,0,1,1,0,0,2
954,2,0,0,0,0,4,0,1,1,0,1,1,2,0,0,1,1,2,0,0,0,0,2
956,2,0,1,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,1,1,1,0,1
958,2,0,0,1,2,5,0,1,2,1,0,0,0,0,1,1,1,1,1,0,1,0,1
970,2,0,0,0,3,5,1,1,1,1,1,1,0,3,2,0,0,0,1,0,1,1,3
972,2,0,1,1,2,4,0,1,0,1,1,0,0,0,1,1,2,2,1,0,0,0,2
973,2,0,1,0,0,5,0,1,2,2,2,2,2,0,1,1,2,2,1,1,2,0,3
976,2,0,0,0,0,5,0,1,2,2,2,2,2,2,0,0,1,1,1,0,1,1,2
980,2,0,1,1,3,0,1,1,1,0,1,1,0,0,0,0,1,2,1,0,1,0,2
983,2,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,2,0,0,1
988,2,0,1,0,3,2,0,1,2,1,2,2,2,2,1,1,0,0,1,0,0,0,1
992,0,0,1,1,3,2,0,1,2,2,2,0,2,4,1,1,1,0,1,1,2,0,1
996,2,0,0,1,2,1,1,1,2,2,1,1,2,4,0,1,1,2,1,1,0,0,2
997,0,0,1,0,0,5,0,0,2,1,1,0,0,0,2,2,0,0,1,1,0,0,2
1000,2,0,1,1,1,4,1,1,2,2,1,0,2,2,1,1,2,2,0,0,0,0,1
1001,2,0,1,1,3,4,1,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,3
1002,2,0,1,1,1,1,0,1,2,2,1,1,2,4,1,1,2,2,0,0,0,0,2
1003,0,0,0,1,3,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1006,2,0,1,1,3,1,1,0,2,2,1,2,2,4,1,1,2,2,2,2,0,0,2
1007,2,0,0,0,3,1,0,1,0,0,1,1,0,0,2,1,1,0,1,0,0,0,2
1008,2,0,1,1,3,4,1,1,1,2,1,1,2,2,1,1,1,2,0,2,2,0,2
1009,0,0,0,0,0,1,0,1,0,1,1,1,0,0,2,1,0,0,1,1,0,0,3
1010,2,0,0,0,0,5,0,0,2,2,2,2,2,0,0,1,0,2,1,1,0,0,2
1011,0,1,0,0,0,0,1,1,1,2,0,0,2,2,0,1,0,1,1,1,2,0,2
1012,0,0,1,0,3,5,0,0,2,2,1,0,0,1,2,0,1,1,1,1,1,1,1
1013,0,0,1,0,3,2,1,1,0,1,0,0,0,0,1,1,1,2,1,1,0,0,2
1014,2,0,0,0,3,5,0,1,2,1,2,2,2,0,2,0,1,1,1,0,2,0,2
1016,0,0,0,0,0,4,0,1,0,1,1,1,0,2,1,1,2,2,1,0,2,0,1
1017,3,0,0,1,1,5,0,0,2,2,2,2,0,0,2,1,1,1,1,1,1,1,3
1018,2,0,1,1,3,2,1,1,2,0,1,1,0,0,0,1,1,0,1,0,0,0,1
1019,2,0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,1,1,2,0,1,1
1021,0,0,1,1,3,3,0,0,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1
1022,2,0,0,0,0,4,0,1,2,2,2,2,0,2,1,1,2,2,1,0,2,0,2
1024,2,0,1,0,3,2,1,1,0,0,1,1,0,2,0,1,1,1,1,0,1,0,2
1025,2,0,1,1,3,4,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,3
1026,0,0,0,0,0,5,0,1,2,2,2,2,0,0,0,1,1,2,0,1,2,0,1
1027,2,0,0,0,3,0,0,1,0,1,1,1,0,0,1,1,1,2,0,0,0,0,0
1028,0,0,1,0,0,1,1,1,2,2,2,1,0,0,2,2,0,0,1,1,0,0,2
1029,2,0,0,0,0,5,0,0,2,1,2,0,0,0,0,0,1,2,1,1,0,0,2
1030,2,0,1,0,0,4,0,1,0,1,1,1,0,0,1,1,1,2,1,1,2,0,1
1031,2,0,1,1,2,4,0,1,0,1,0,0,2,0,1,1,2,2,0,0,2,0,2
1032,2,0,1,0,3,5,1,0,2,1,2,0,0,0,2,0,1,1,1,0,1,0,2
1033,0,0,1,1,1,2,0,1,1,0,1,1,1,3,2,1,0,0,1,2,1,1,2
1034,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,2
1037,2,0,0,0,0,5,1,0,0,0,0,0,2,0,2,1,1,0,1,1,1,0,3
1038,0,0,0,0,3,0,0,1,1,1,1,1,0,4,1,1,1,2,1,0,2,0,2
1039,2,0,0,0,0,4,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2
1040,0,0,1,1,3,2,1,1,0,0,1,1,0,2,2,1,1,1,1,0,1,0,1
1041,2,0,0,0,0,4,1,1,2,0,0,2,2,0,1,1,1,2,1,1,2,0,2
1042,2,0,1,1,3,5,1,1,2,2,1,2,0,0,2,1,0,0,1,0,0,0,2
1043,2,0,0,1,3,4,0,1,2,2,1,1,2,0,0,1,1,0,1,0,0,0,1
1048,2,1,0,1,1,0,1,0,1,2,2,2,2,3,1,1,1,1,1,1,2,1,3
1050,0,0,1,1,3,5,0,1,2,2,1,1,0,0,1,1,1,2,1,0,1,1,1
1051,0,0,1,0,3,2,0,0,1,0,1,1,0,1,2,1,0,1,1,0,1,0,1
1053,2,0,0,0,0,0,1,1,0,1,0,0,0,4,1,1,1,1,1,1,0,0,2
1054,2,0,0,0,2,5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3
1055,2,0,1,1,3,3,0,1,2,2,1,0,2,4,1,1,1,2,1,1,2,0,2
1056,2,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1
1057,2,1,0,0,0,4,1,1,0,0,1,1,1,4,0,1,1,2,1,0,2,0,2
1059,0,0,0,1,2,4,0,1,2,2,0,2,2,4,1,1,1,1,1,2,0,0,1
1060,0,0,0,1,1,5,1,0,2,0,1,1,0,2,1,1,1,2,0,0,0,0,1
1061,2,0,0,1,3,1,0,1,0,1,1,1,2,3,0,1,1,0,1,0,1,0,1
1062,2,1,0,0,0,0,1,1,0,0,1,1,2,1,1,1,0,0,1,1,0,0,3
1063,2,0,0,1,1,4,1,1,0,0,1,1,0,2,0,1,1,0,1,0,0,0,1
1066,2,0,0,0,0,4,1,1,2,1,0,0,0,2,0,0,0,1,1,0,0,0,2
1067,2,0,0,0,0,5,0,0,2,2,1,0,0,1,0,1,0,2,1,1,0,0,1
1068,2,0,0,0,0,2,0,0,2,2,2,2,2,0,0,1,1,2,1,0,0,0,3
1070,0,0,0,1,3,4,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,2
1071,2,0,0,0,3,5,1,1,2,1,1,2,0,0,0,1,0,0,1,1,0,0,3
1072,2,0,0,0,2,5,0,1,2,2,2,2,0,0,0,0,1,0,1,1,2,1,3
1073,2,0,0,0,0,5,0,0,0,0,1,1,0,0,1,1,1,2,1,1,0,0,1
1074,2,0,0,1,3,1,0,1,2,2,1,1,0,2,0,1,1,0,1,0,1,0,2
1075,2,0,1,1,3,5,0,1,2,2,2,2,2,0,2,2,0,0,1,0,1,1,2
1076,2,1,1,1,3,0,1,1,2,1,1,0,0,0,0,0,1,1,1,0,0,0,3
1077,0,0,1,1,1,5,0,1,2,2,2,2,2,3,0,1,2,1,1,0,1,1,1
1078,0,0,1,1,3,2,1,1,2,2,1,0,0,0,2,0,0,0,1,0,0,0,2
1080,2,0,1,1,1,0,0,1,1,2,1,1,2,4,0,1,2,2,1,0,1,0,1
1082,0,0,1,1,1,5,0,0,2,0,1,1,0,1,2,1,0,0,1,0,1,0,1
1087,2,0,1,0,0,5,0,0,2,1,2,2,0,0,2,0,1,0,1,1,1,0,2
1088,2,0,0,1,3,2,0,1,2,2,2,0,2,0,1,1,1,2,1,0,0,0,2
1089,0,0,1,1,3,1,0,1,2,2,0,0,0,0,0,1,1,1,1,1,2,0,1
1090,2,1,0,0,0,0,1,1,1,2,1,1,2,4,1,1,1,1,1,0,2,0,2
1091,2,0,1,0,0,1,0,0,2,2,1,0,0,2,0,1,1,1,1,0,1,0,3
1092,2,0,1,1,1,1,0,1,1,2,1,1,0,3,2,1,2,2,1,2,1,0,2
1093,2,0,0,1,3,5,0,1,2,2,2,0,2,0,2,1,0,0,1,1,2,0,1
1094,2,0,0,1,3,1,0,1,2,0,1,2,2,4,1,1,0,2,1,1,2,0,2
1095,2,1,0,1,3,0,0,0,1,2,1,1,1,3,1,1,0,0,1,1,1,1,2
1096,2,0,1,1,2,4,1,1,0,0,1,1,0,4,1,1,2,2,0,2,2,0,1
1097,2,0,1,1,3,5,0,1,2,1,2,0,0,1,0,1,1,1,1,0,0,1,2
1098,2,0,0,0,0,5,0,0,0,1,2,0,2,2,1,1,1,2,1,0,2,0,1
1099,2,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,2,1,1,1,2,0,3
1100,2,0,0,0,0,4,1,1,2,1,1,2,0,0,0,1,1,2,0,2,0,0,1
1101,2,0,1,0,3,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1
1103,0,0,1,0,3,4,1,1,0,0,1,1,0,2,1,1,2,1,1,1,2,0,2
1104,2,0,0,0,0,4,1,1,2,0,1,1,0,0,2,0,1,0,1,0,0,0,3
1105,2,0,0,1,2,4,1,1,1,2,1,0,0,2,0,1,0,1,1,0,0,0,1
1108,0,0,0,1,1,5,0,1,2,2,0,0,0,0,2,1,0,0,1,0,0,0,2
1113,2,0,1,1,3,0,1,1,0,0,0,0,0,4,1,1,2,2,0,2,0,0,1
1114,2,0,0,0,0,5,0,0,2,1,0,0,0,2,0,1,1,1,1,0,0,0,2
1117,2,0,1,1,3,4,0,1,0,2,1,0,0,0,2,0,0,1,1,0,0,0,3
1118,2,0,1,1,2,5,0,0,2,2,2,2,2,2,2,1,0,2,1,2,0,0,2
1119,2,0,0,0,0,0,1,1,1,2,1,1,0,0,2,2,0,0,1,1,0,0,2
1123,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3
1124,2,0,0,0,0,4,0,1,0,1,0,0,2,0,1,1,0,0,1,1,2,0,2
1126,0,0,0,1,3,2,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
1129,2,0,0,0,0,5,0,0,2,0,1,1,2,2,0,1,0,0,1,2,1,0,1
1130,0,0,1,1,3,2,0,0,2,2,1,1,0,0,2,1,1,1,1,2,1,0,3
1132,0,0,1,1,2,5,1,1,2,2,1,1,2,2,0,0,1,0,1,1,0,0,2
1145,0,0,1,0,3,2,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1
1148,2,0,1,1,1,5,0,0,2,2,1,2,0,2,2,1,0,1,1,2,0,0,2
1149,2,0,0,0,2,4,0,1,2,1,1,0,0,0,0,1,0,1,1,0,0,0,2
1150,2,0,0,1,3,5,0,1,2,2,2,2,2,1,0,0,1,1,1,1,0,1,2
1154,2,0,1,1,1,2,0,0,0,1,1,1,0,2,2,1,1,1,1,0,0,0,2
1158,2,0,1,1,2,4,0,1,1,2,1,1,0,0,1,1,0,0,1,1,0,0,1
1160,2,0,0,1,3,2,0,1,2,2,1,1,0,0,2,1,1,1,1,0,0,0,1
1163,2,0,1,1,3,4,1,1,0,0,1,0,0,2,0,1,1,1,0,0,0,0,1
1164,0,0,0,1,1,1,1,0,2,2,1,1,2,0,0,1,1,1,1,0,1,0,3
1165,2,0,1,0,3,5,0,1,2,0,2,0,0,0,0,1,2,2,1,1,0,0,2
1166,2,0,1,1,3,2,0,0,2,2,2,2,0,0,0,1,1,0,1,0,0,0,1
1169,0,0,0,1,3,5,0,1,2,2,1,0,0,0,0,1,1,0,1,1,1,0,2
1170,2,0,0,0,0,5,0,1,0,1,1,1,0,0,0,1,1,2,0,2,1,0,1
1171,2,0,0,0,0,5,0,0,2,0,2,2,0,0,2,0,0,0,1,1,0,0,1
1172,0,0,1,1,3,2,0,1,2,2,1,2,2,2,1,1,2,2,1,0,2,1,2
1175,2,0,1,0,0,4,0,1,0,0,1,1,0,1,1,1,1,2,1,1,0,1,2
1176,0,0,1,1,2,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1
1177,2,0,0,0,0,2,0,1,1,0,1,0,0,0,1,1,1,2,1,2,1,1,1
1180,0,0,0,1,3,2,0,1,2,2,1,1,2,0,0,0,1,0,1,1,1,0,2
1181,2,0,1,1,3,5,0,0,2,2,2,2,2,0,0,1,1,0,1,0,1,1,2
1182,0,0,1,1,0,3,1,0,2,1,0,2,0,2,0,0,1,2,1,1,0,1,5
1183,0,0,1,1,3,0,1,1,1,0,1,1,2,0,0,0,1,1,1,1,2,0,2
1184,0,0,0,1,1,4,0,1,1,2,1,1,0,3,2,0,1,1,1,1,0,0,1
1185,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2,1,1,2,0,1
1186,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4
1187,2,0,1,1,3,2,1,1,2,0,1,1,0,0,0,1,1,1,1,1,0,0,2
1189,2,0,1,1,3,4,0,1,2,2,1,1,2,0,0,1,1,0,1,1,2,0,2
1190,2,0,1,1,3,1,0,1,2,2,1,2,2,0,0,1,1,1,1,1,0,0,3
1198,2,0,0,1,1,2,1,1,2,1,1,0,0,3,2,0,1,0,1,1,0,0,2
1201,0,0,0,1,2,4,0,1,2,0,1,1,0,2,2,2,1,0,1,1,1,1,1
1207,2,0,0,1,3,0,0,1,1,2,1,1,1,4,0,0,1,2,1,1,1,0,1
1214,2,0,0,1,1,2,1,1,2,2,1,1,2,0,0,1,1,0,1,0,0,0,2
1219,2,0,0,1,3,5,1,1,2,0,2,2,2,4,1,1,2,2,1,1,0,0,2
1220,2,0,1,1,1,2,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,3
1221,2,0,1,1,3,1,1,1,0,1,0,0,0,0,1,1,1,2,2,2,0,0,3
1228,2,0,1,1,3,2,0,1,0,2,1,1,0,2,2,1,1,1,1,0,0,0,1
1236,2,0,0,1,1,5,1,1,0,0,2,0,0,2,0,0,1,0,1,0,0,0,4
1238,2,0,1,1,1,5,0,0,2,2,2,2,2,2,2,0,1,2,1,1,1,1,1
1243,0,0,1,1,2,5,1,1,2,2,1,2,0,0,1,1,1,2,1,1,0,0,3
1246,2,0,0,0,0,1,0,1,2,1,0,2,0,2,1,1,0,1,0,2,0,0,2
1248,0,0,1,1,3,2,0,1,2,0,1,0,0,0,2,0,0,0,1,1,0,0,3
1249,2,0,1,1,3,2,0,1,2,2,0,1,2,4,1,1,2,2,0,0,2,0,1
1250,2,1,1,1,1,2,0,1,2,1,2,2,0,0,1,1,1,2,0,0,2,0,1
1252,2,0,1,1,3,1,1,1,2,2,2,1,2,0,2,1,1,0,1,0,1,0,1
1253,2,0,1,0,2,5,0,0,0,0,2,2,0,2,0,0,1,1,1,1,0,0,2
1255,2,0,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,0,2
1256,2,0,1,1,3,5,0,1,2,2,1,1,0,1,2,2,0,0,1,1,1,0,2
1257,0,0,0,0,0,1,1,1,1,2,1,1,0,0,2,1,0,0,1,1,1,0,3
1258,2,0,1,1,3,2,0,0,2,2,1,1,2,0,0,1,1,0,1,1,0,0,1
