,Gender,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,age_range
739,2,0,1,1,3,5,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2
740,2,0,1,1,3,2,0,1,1,2,1,1,2,4,1,1,1,2,1,0,2,1,2
742,2,0,0,1,3,1,0,1,1,0,1,1,0,4,1,1,0,1,1,2,2,0,2
743,2,0,1,1,3,2,0,1,2,2,1,0,0,2,0,1,1,2,0,2,0,0,2
744,2,0,0,1,3,1,1,1,2,2,1,1,0,3,0,0,1,1,0,0,0,0,2
745,2,1,0,1,3,2,1,1,0,1,0,0,0,0,1,1,1,1,1,2,0,0,1
748,2,0,1,1,2,4,0,1,2,2,2,2,2,4,1,1,1,2,1,1,2,0,2
749,2,0,0,1,3,2,0,1,0,1,1,1,0,1,1,1,1,2,1,2,0,0,0
752,2,0,1,1,3,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,2
753,2,1,0,0,0,4,0,1,1,0,1,1,2,4,1,1,1,2,0,0,2,0,2
754,2,0,0,0,0,5,0,1,2,2,2,2,2,4,1,1,1,2,1,1,2,0,2
755,0,0,1,1,3,2,1,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,1
756,0,0,1,1,3,2,0,0,2,1,1,0,0,0,0,1,0,0,1,1,0,0,2
757,2,0,1,1,3,5,0,1,2,0,2,0,0,1,2,0,0,0,1,0,1,0,1
758,2,0,0,0,2,2,0,1,1,0,1,1,2,2,0,0,0,1,0,0,2,0,2
759,2,0,0,1,1,5,0,0,1,2,1,1,1,0,2,1,1,1,1,2,1,1,1
760,2,1,1,0,3,0,1,1,1,2,1,1,2,2,1,1,0,0,1,1,2,0,2
761,0,0,1,1,2,2,0,0,2,2,2,2,0,0,0,0,2,1,1,0,2,0,2
762,2,0,1,1,3,0,0,1,1,0,1,1,0,4,1,1,2,2,0,0,2,0,2
763,2,0,1,1,3,0,0,1,1,0,1,1,1,3,2,2,0,0,1,1,1,0,2
764,0,0,0,1,3,1,0,1,0,1,2,0,0,2,2,1,1,0,1,0,1,0,1
766,0,1,1,1,3,0,0,1,2,2,2,2,2,2,0,2,1,0,1,1,1,0,2
767,2,0,0,0,0,2,0,1,0,1,1,0,0,2,1,1,1,0,2,2,0,0,1
768,0,0,0,1,0,4,1,1,2,0,1,1,0,0,0,0,1,1,1,1,1,0,2
769,2,0,0,0,0,2,0,1,0,1,1,1,0,2,1,1,1,2,0,2,0,0,1
770,2,0,0,1,3,3,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,2
771,2,1,1,1,3,0,1,1,1,2,1,1,2,4,0,0,2,2,1,1,2,0,2
774,2,0,1,1,2,4,0,1,1,0,1,1,2,2,2,1,1,2,1,0,1,1,2
775,2,0,0,1,3,1,0,0,2,2,2,2,2,4,2,1,1,2,1,0,1,1,2
776,2,0,0,0,3,4,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3
777,1,0,0,1,3,5,0,0,0,0,2,2,0,0,1,1,2,1,2,2,2,1,2
780,2,0,0,1,0,2,0,1,0,0,1,0,0,0,1,1,2,2,2,2,0,0,3
781,2,0,0,1,3,4,1,1,1,2,1,1,2,1,1,1,2,2,2,2,0,0,2
782,2,0,1,1,3,5,0,1,0,1,0,0,2,4,1,1,1,2,1,0,2,0,2
785,2,0,1,1,3,5,0,0,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1
787,2,0,1,1,3,2,0,1,2,2,0,0,2,0,0,1,1,1,1,0,0,0,1
789,2,0,0,1,0,5,0,1,2,2,2,2,2,2,1,1,1,1,1,0,2,0,2
790,2,0,0,0,2,1,0,1,0,1,1,1,0,2,1,1,1,2,1,0,0,1,1
791,2,0,0,1,3,5,0,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,2
792,0,0,0,1,1,4,1,1,0,1,1,1,2,1,2,1,1,1,1,2,1,1,2
793,0,0,0,1,3,1,0,0,2,0,1,1,2,3,2,0,0,1,1,2,1,1,2
794,0,0,1,1,3,5,0,1,0,1,0,0,0,3,2,0,1,1,1,0,1,1,1
795,2,0,0,0,0,2,0,1,2,2,1,1,0,2,0,1,1,2,1,0,1,1,2
796,0,0,1,1,1,1,0,1,2,0,1,0,0,0,2,1,1,2,1,1,0,0,2
799,0,0,0,1,3,1,1,1,0,0,0,0,0,4,0,1,1,0,1,0,2,0,2
800,2,0,0,0,0,1,0,0,2,2,2,1,2,4,2,0,2,2,1,0,0,0,1
801,2,0,1,1,3,4,0,1,1,2,1,1,0,4,1,1,1,2,0,0,2,0,1
805,3,0,0,1,3,2,0,1,1,2,1,1,0,1,2,0,1,1,1,1,1,1,1
806,0,0,1,1,3,1,0,0,2,2,2,2,2,0,0,1,1,2,1,1,0,1,2
809,2,0,1,0,3,5,0,1,2,2,1,2,0,0,0,1,1,1,1,0,1,0,3
810,2,0,0,0,0,4,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1
811,2,0,0,1,3,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1
812,2,0,0,1,1,0,0,0,1,0,1,1,2,3,2,1,1,1,1,2,1,1,2
813,2,0,0,1,0,4,1,1,1,2,1,1,0,0,0,0,1,1,1,1,0,0,1
814,0,1,0,0,3,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,2
815,0,0,0,0,3,2,0,1,0,1,1,0,0,0,2,1,0,0,1,2,0,0,2
816,2,0,1,1,3,3,0,1,2,2,2,2,2,3,0,1,1,2,1,1,0,0,2
817,2,1,1,1,3,0,1,1,1,2,1,1,1,4,2,2,1,0,1,1,2,0,3
818,1,1,0,1,3,4,1,1,1,1,2,2,2,4,1,1,1,1,0,0,2,0,1
819,2,1,1,1,1,0,0,1,1,2,2,1,0,2,1,1,1,1,0,2,2,0,2
820,0,0,1,1,3,1,0,0,2,1,2,0,0,0,2,0,1,0,1,1,0,0,2
821,2,1,1,1,1,0,0,1,1,2,2,1,0,2,1,1,1,1,0,2,2,0,2
822,2,0,0,0,0,5,1,1,1,2,1,1,1,3,2,2,0,0,1,1,0,0,2
825,0,0,1,0,1,2,0,1,0,0,1,1,1,3,2,2,0,1,1,1,1,1,3
826,2,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,1,2,0,0,2,0,0
827,2,1,0,0,3,0,1,1,0,1,1,1,0,2,2,0,1,0,1,1,0,0,2
828,0,0,0,1,2,4,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1
829,2,0,1,1,3,0,0,0,1,2,1,1,2,0,1,1,1,2,1,1,2,0,2
830,2,0,1,0,3,5,1,0,2,2,1,2,2,4,0,1,1,0,1,1,2,0,1
831,2,0,0,0,0,1,0,1,2,1,1,0,0,0,0,1,1,1,1,0,0,0,2
832,2,0,0,1,2,4,0,1,1,2,1,1,2,4,1,1,1,2,1,1,2,0,1
833,0,0,1,1,2,1,0,1,2,1,0,1,0,0,1,1,2,2,1,0,0,0,1
834,2,0,0,1,3,0,0,1,1,0,1,1,0,0,2,1,0,0,1,2,0,0,2
835,2,0,1,1,3,3,0,0,0,0,1,1,0,1,0,1,1,2,1,0,1,1,3
836,0,0,1,1,1,4,0,1,2,2,1,1,2,4,1,1,1,2,1,2,1,1,1
839,2,0,0,0,2,5,0,1,2,2,2,2,2,1,1,1,1,2,1,1,1,0,2
840,2,0,0,1,3,5,0,0,0,0,1,0,0,3,0,1,1,2,1,1,0,0,3
841,2,1,0,0,3,4,1,1,1,0,1,1,0,1,1,1,2,2,1,0,0,1,2
842,0,0,1,1,3,1,0,1,2,2,1,1,0,1,1,1,2,2,0,0,0,0,2
843,2,0,0,0,3,5,0,1,0,1,2,0,0,0,0,1,1,0,1,1,0,0,2
845,2,0,0,0,3,2,0,1,0,1,0,0,0,0,2,2,1,0,1,1,1,0,2
846,2,0,0,1,3,1,0,1,0,0,2,0,2,0,0,1,1,0,1,1,0,0,2
847,2,1,0,1,3,0,0,1,1,0,1,1,0,4,1,1,2,0,1,1,2,0,2
848,2,1,1,1,3,0,1,1,1,2,1,1,2,4,1,1,2,2,1,1,2,0,2
849,2,0,0,0,2,5,0,1,2,2,2,2,2,0,1,1,1,1,1,0,0,0,2
850,2,0,0,1,3,0,1,1,1,2,1,1,0,2,0,1,0,0,1,0,0,0,3
852,2,0,1,0,0,4,0,0,1,0,1,1,2,2,0,1,1,1,1,0,0,0,1
853,2,0,0,0,3,4,1,1,1,0,1,1,0,3,2,0,1,1,1,0,0,0,1
856,2,0,0,0,0,5,1,1,2,2,2,2,2,4,1,1,2,2,1,1,2,0,4
859,2,0,1,1,2,4,0,0,1,0,1,1,1,0,2,0,1,0,1,1,1,0,2
860,2,0,1,1,2,4,0,0,1,0,1,1,1,0,2,0,1,0,1,1,1,0,2
861,2,1,0,1,2,0,1,1,1,1,0,0,0,1,1,1,2,2,0,0,2,0,1
862,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
863,2,0,1,1,1,4,1,1,1,2,1,1,0,3,2,1,1,2,1,0,1,0,2
864,2,0,0,1,2,5,0,0,2,2,2,2,2,2,2,0,0,0,1,0,2,0,3
866,2,0,1,1,3,4,0,1,2,2,1,1,0,2,0,0,1,1,1,1,0,0,2
868,2,1,0,0,3,0,1,1,1,2,1,1,2,2,1,1,1,1,0,0,1,0,2
870,2,0,0,1,2,5,1,1,2,2,0,2,2,2,1,1,2,2,2,2,2,0,4
871,0,0,1,1,3,1,0,1,0,0,1,1,0,1,0,1,1,1,1,2,0,1,2
875,2,1,1,1,3,4,1,1,0,1,1,0,0,3,2,1,0,0,1,0,0,0,1
878,0,0,1,0,0,5,0,0,1,0,1,2,0,2,2,0,0,0,1,0,0,0,1
879,2,0,0,1,0,2,0,1,2,2,1,0,2,4,0,1,0,0,1,1,0,0,2
880,2,0,1,1,3,2,0,1,0,1,0,0,0,0,0,1,1,1,1,1,2,0,1
881,2,0,0,0,0,2,1,1,2,2,0,0,2,4,1,1,1,2,0,0,2,0,1
882,2,0,0,0,0,3,1,1,2,0,2,0,0,0,0,1,1,2,1,1,2,1,2
883,2,1,0,0,0,0,0,1,2,0,1,0,0,1,1,1,1,2,2,2,2,0,2
884,2,0,1,1,3,2,1,1,2,2,1,0,0,0,0,0,1,0,1,0,1,0,2
885,2,0,1,0,0,3,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,3
886,2,0,0,1,2,4,0,1,0,1,1,1,0,0,1,1,1,2,1,1,0,0,2
889,2,0,1,0,3,5,0,1,2,0,2,2,0,0,0,0,1,2,0,0,0,1,2
890,2,1,1,0,3,4,1,0,2,1,0,2,0,0,0,0,1,0,1,0,0,0,3
891,2,1,1,1,2,0,1,1,1,2,1,1,0,3,2,1,1,0,1,0,0,0,2
893,2,0,1,0,0,1,0,1,2,0,0,2,0,3,2,2,1,0,0,0,1,0,1
894,2,0,1,1,1,3,1,1,0,1,1,0,0,0,0,0,1,1,1,2,0,0,2
896,2,0,0,0,0,5,0,1,2,2,2,2,2,2,1,1,1,2,1,1,2,0,2
897,2,1,0,1,3,0,1,1,1,1,1,1,2,1,0,0,1,1,1,1,0,0,2
898,2,1,0,0,0,0,1,1,1,2,1,1,2,2,1,1,1,2,1,0,2,0,3
899,2,0,0,0,3,2,1,1,0,0,1,0,0,2,1,1,1,2,1,0,1,0,1
900,2,0,1,1,2,2,0,0,1,0,1,1,0,0,2,0,0,0,1,0,1,0,1
901,2,0,1,1,2,2,0,1,1,0,1,1,0,3,2,2,1,0,1,1,1,1,3
902,0,1,0,1,1,0,0,1,2,2,2,2,2,4,0,0,1,1,1,1,2,1,1
904,2,1,0,0,0,0,0,1,1,2,1,1,2,1,1,1,1,1,0,0,0,0,4
905,2,0,1,1,3,5,0,1,2,2,1,2,2,1,2,0,0,0,1,0,1,1,3
907,0,0,1,1,3,5,0,1,2,2,2,1,0,0,2,2,0,0,1,1,1,0,1
908,2,0,0,1,2,3,1,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,2
909,2,0,0,1,0,5,0,1,2,2,2,2,2,0,0,0,2,2,1,0,2,1,3
910,2,0,0,1,3,4,0,1,1,0,1,1,0,2,2,1,1,0,1,0,1,1,3
911,2,0,0,1,2,4,1,1,2,2,1,2,0,0,0,0,1,0,1,1,0,0,4
912,0,0,1,1,1,4,1,1,1,0,1,1,0,4,1,1,2,2,1,1,0,0,1
913,2,0,1,1,3,2,0,1,0,2,1,2,0,2,1,1,2,2,1,1,0,0,2
914,0,0,1,1,3,4,0,1,2,2,1,1,2,2,1,1,1,2,1,1,0,0,1
915,2,0,0,1,3,2,0,1,1,0,1,1,0,1,2,0,1,0,1,0,1,0,1
916,2,1,0,0,0,0,1,1,1,2,1,1,2,2,0,0,1,1,0,0,0,0,1
917,2,1,0,1,3,0,1,1,1,0,1,1,2,1,1,1,1,1,1,1,2,0,2
919,0,0,1,1,1,5,0,1,0,1,1,0,0,0,2,2,0,0,1,1,0,0,1
920,2,0,1,0,3,4,0,1,0,1,1,0,0,2,1,1,1,2,1,2,0,0,1
921,2,0,1,1,2,2,0,0,2,2,1,2,2,1,0,1,1,1,1,1,1,0,2
922,2,0,1,1,3,2,0,0,2,0,1,1,0,0,0,0,1,1,1,1,2,0,1
923,2,0,0,1,3,5,0,0,1,2,0,1,2,1,2,0,1,1,1,2,1,1,3
925,2,0,0,0,3,5,0,1,2,0,2,1,0,0,2,0,0,0,1,1,0,0,1
926,2,0,1,0,3,3,0,0,2,1,1,0,0,0,0,1,0,1,1,0,1,0,3
929,2,0,1,0,0,1,0,1,0,0,0,0,0,4,1,1,1,2,1,1,0,0,2
930,0,0,1,1,3,4,0,0,2,1,2,2,2,1,0,0,1,2,1,0,2,0,2
931,2,0,0,0,1,0,0,1,0,0,1,2,0,4,1,1,1,2,1,0,2,0,2
932,2,0,0,1,3,1,1,1,2,2,1,2,2,3,2,0,1,0,1,0,1,1,3
933,2,0,1,1,3,1,0,1,1,1,1,1,0,3,2,2,0,1,1,0,1,0,2
934,2,0,1,1,3,5,0,1,0,1,1,2,2,3,0,1,1,1,2,2,1,1,1
935,2,1,1,1,2,0,1,0,1,0,1,1,2,3,0,1,0,0,1,1,1,0,2
936,2,0,0,1,1,4,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3
938,2,0,0,1,2,5,0,1,2,2,2,2,2,2,0,1,1,1,1,1,0,0,2
939,2,0,1,1,3,4,1,1,2,2,2,2,2,1,0,0,1,2,1,0,1,0,3
940,2,0,1,1,2,5,0,1,2,2,0,0,0,0,0,1,1,0,1,1,1,0,1
941,2,0,1,1,3,5,1,1,2,2,2,2,2,3,2,1,1,1,1,0,0,1,2
942,0,0,1,1,3,3,0,1,2,2,1,0,2,2,0,1,1,2,1,1,2,0,2
943,2,0,1,0,3,1,0,1,2,2,2,2,0,0,2,1,1,0,1,1,0,0,2
944,2,0,1,1,3,5,0,1,0,0,0,0,0,2,0,1,1,0,1,0,1,0,1
945,2,0,1,1,1,2,0,1,2,2,1,1,2,0,2,1,1,0,1,1,1,0,2
947,2,0,0,1,2,5,0,1,2,2,2,2,0,2,1,1,2,2,0,2,2,0,3
948,2,0,0,1,3,5,0,1,2,2,0,2,0,3,0,0,1,1,1,1,0,0,2
949,2,0,1,1,3,4,0,1,2,2,0,0,2,4,0,1,1,1,1,1,0,0,2
950,2,0,0,1,2,2,0,1,1,2,1,1,2,4,1,1,2,2,0,0,2,0,2
951,2,0,1,1,1,2,0,0,0,2,1,1,1,2,2,0,1,2,1,0,1,1,1
952,2,1,0,1,3,0,1,1,1,0,1,1,0,3,2,0,1,2,1,0,1,1,5
953,0,0,1,1,2,4,0,1,0,0,1,0,0,0,2,0,1,0,1,1,0,0,2
955,2,0,1,1,1,2,0,1,0,1,2,1,2,2,1,1,1,2,2,2,2,0,2
956,2,0,1,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,1,1,1,0,1
957,2,1,1,1,2,0,1,1,2,2,2,2,2,4,1,1,2,1,1,0,2,0,2
958,2,0,0,1,2,5,0,1,2,1,0,0,0,0,1,1,1,1,1,0,1,0,1
961,2,1,0,0,3,4,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,0,1
962,2,1,0,1,3,2,1,0,0,0,1,1,0,1,2,0,2,0,1,0,0,0,2
963,2,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1
964,2,0,0,1,1,5,0,0,2,2,2,2,0,2,2,0,0,1,1,0,1,1,4
965,2,1,1,1,3,0,1,1,1,2,1,1,1,3,2,0,1,1,1,0,1,1,2
966,0,1,1,1,3,0,1,1,1,0,1,1,0,4,0,1,1,2,1,0,2,0,1
967,2,0,0,0,0,4,1,1,0,1,0,0,0,4,1,1,2,2,1,1,0,0,1
968,2,0,1,0,2,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,3
969,0,1,0,1,3,0,1,1,1,2,2,2,2,4,1,1,1,2,1,1,0,0,2
970,2,0,0,0,3,5,1,1,1,1,1,1,0,3,2,0,0,0,1,0,1,1,3
971,2,1,0,1,3,4,0,1,1,2,1,1,1,3,2,2,0,0,1,1,2,1,1
972,2,0,1,1,2,4,0,1,0,1,1,0,0,0,1,1,2,2,1,0,0,0,2
973,2,0,1,0,0,5,0,1,2,2,2,2,2,0,1,1,2,2,1,1,2,0,3
976,2,0,0,0,0,5,0,1,2,2,2,2,2,2,0,0,1,1,1,0,1,1,2
978,2,0,0,0,0,4,0,1,2,0,1,1,1,2,0,1,0,0,1,1,0,0,1
979,2,0,1,1,1,2,0,1,1,0,1,1,0,2,0,0,2,2,1,1,1,0,1
980,2,0,1,1,3,0,1,1,1,0,1,1,0,0,0,0,1,2,1,0,1,0,2
981,0,1,1,1,2,0,1,1,1,2,1,1,2,2,2,0,1,1,0,0,0,1,2
982,0,0,1,1,1,2,1,0,2,2,1,2,1,2,2,2,1,0,1,1,0,0,2
983,2,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,2,0,0,1
984,2,0,0,0,0,2,0,1,2,1,2,1,2,4,1,1,2,2,0,0,2,0,1
985,2,0,0,1,3,4,1,1,1,0,1,1,0,4,1,1,2,2,1,2,2,0,1
986,0,0,1,0,2,3,1,1,0,1,1,1,0,1,2,2,0,0,1,1,1,1,2
987,2,0,0,0,1,4,0,1,1,0,1,1,1,1,2,1,0,0,1,2,2,0,1
988,2,0,1,0,3,2,0,1,2,1,2,2,2,2,1,1,0,0,1,0,0,0,1
992,0,0,1,1,3,2,0,1,2,2,2,0,2,4,1,1,1,0,1,1,2,0,1
994,2,0,0,1,3,2,0,1,0,0,1,1,0,0,2,1,0,0,1,0,2,0,0
995,2,1,0,0,3,0,0,1,0,1,1,0,0,2,1,1,1,2,1,1,0,0,2
996,2,0,0,1,2,1,1,1,2,2,1,1,2,4,0,1,1,2,1,1,0,0,2
997,0,0,1,0,0,5,0,0,2,1,1,0,0,0,2,2,0,0,1,1,0,0,2
998,2,0,0,0,2,3,0,1,1,0,1,1,0,0,2,1,0,0,1,1,0,0,2
1000,2,0,1,1,1,4,1,1,2,2,1,0,2,2,1,1,2,2,0,0,0,0,1
1001,2,0,1,1,3,4,1,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,3
1002,2,0,1,1,1,1,0,1,2,2,1,1,2,4,1,1,2,2,0,0,0,0,2
1003,0,0,0,1,3,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1004,2,0,1,1,3,0,0,1,1,2,1,1,2,4,2,2,1,1,1,0,2,1,2
1005,2,0,0,0,0,3,0,1,0,0,1,0,0,4,0,1,2,2,1,1,2,0,2
1006,2,0,1,1,3,1,1,0,2,2,1,2,2,4,1,1,2,2,2,2,0,0,2
1007,2,0,0,0,3,1,0,1,0,0,1,1,0,0,2,1,1,0,1,0,0,0,2
1008,2,0,1,1,3,4,1,1,1,2,1,1,2,2,1,1,1,2,0,2,2,0,2
1011,0,1,0,0,0,0,1,1,1,2,0,0,2,2,0,1,0,1,1,1,2,0,2
1012,0,0,1,0,3,5,0,0,2,2,1,0,0,1,2,0,1,1,1,1,1,1,1
1013,0,0,1,0,3,2,1,1,0,1,0,0,0,0,1,1,1,2,1,1,0,0,2
1014,2,0,0,0,3,5,0,1,2,1,2,2,2,0,2,0,1,1,1,0,2,0,2
1017,3,0,0,1,1,5,0,0,2,2,2,2,0,0,2,1,1,1,1,1,1,1,3
1018,2,0,1,1,3,2,1,1,2,0,1,1,0,0,0,1,1,0,1,0,0,0,1
1019,2,0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,1,1,2,0,1,1
1020,2,0,0,0,0,2,1,1,0,0,1,1,0,2,1,1,1,1,1,0,1,0,0
1021,0,0,1,1,3,3,0,0,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1
1022,2,0,0,0,0,4,0,1,2,2,2,2,0,2,1,1,2,2,1,0,2,0,2
1024,2,0,1,0,3,2,1,1,0,0,1,1,0,2,0,1,1,1,1,0,1,0,2
1025,2,0,1,1,3,4,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,3
1026,0,0,0,0,0,5,0,1,2,2,2,2,0,0,0,1,1,2,0,1,2,0,1
1027,2,0,0,0,3,0,0,1,0,1,1,1,0,0,1,1,1,2,0,0,0,0,0
1028,0,0,1,0,0,1,1,1,2,2,2,1,0,0,2,2,0,0,1,1,0,0,2
1031,2,0,1,1,2,4,0,1,0,1,0,0,2,0,1,1,2,2,0,0,2,0,2
1032,2,0,1,0,3,5,1,0,2,1,2,0,0,0,2,0,1,1,1,0,1,0,2
1033,0,0,1,1,1,2,0,1,1,0,1,1,1,3,2,1,0,0,1,2,1,1,2
1034,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,2
1035,2,0,1,0,3,4,1,1,1,2,1,1,0,0,0,1,0,1,1,1,0,0,2
1036,2,0,1,1,3,2,1,1,1,0,1,1,2,0,1,1,2,2,1,0,2,0,1
1038,0,0,0,0,3,0,0,1,1,1,1,1,0,4,1,1,1,2,1,0,2,0,2
1040,0,0,1,1,3,2,1,1,0,0,1,1,0,2,2,1,1,1,1,0,1,0,1
1042,2,0,1,1,3,5,1,1,2,2,1,2,0,0,2,1,0,0,1,0,0,0,2
1043,2,0,0,1,3,4,0,1,2,2,1,1,2,0,0,1,1,0,1,0,0,0,1
1044,0,0,0,1,1,5,0,0,2,2,1,1,0,0,0,1,1,0,1,2,1,1,1
1045,0,0,1,1,3,1,0,1,2,1,1,1,2,0,0,1,1,0,1,0,0,0,1
1046,2,0,1,1,3,4,0,1,1,1,1,1,0,2,1,1,1,2,1,1,0,0,2
1047,2,0,1,0,3,1,0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1,1
1048,2,1,0,1,1,0,1,0,1,2,2,2,2,3,1,1,1,1,1,1,2,1,3
1049,2,1,1,1,3,0,1,1,1,2,2,2,2,1,1,1,2,2,1,0,2,1,2
1050,0,0,1,1,3,5,0,1,2,2,1,1,0,0,1,1,1,2,1,0,1,1,1
1051,0,0,1,0,3,2,0,0,1,0,1,1,0,1,2,1,0,1,1,0,1,0,1
1052,2,0,1,1,1,5,0,1,0,1,1,1,2,4,1,1,1,1,1,0,1,0,2
1053,2,0,0,0,0,0,1,1,0,1,0,0,0,4,1,1,1,1,1,1,0,0,2
1054,2,0,0,0,2,5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3
1055,2,0,1,1,3,3,0,1,2,2,1,0,2,4,1,1,1,2,1,1,2,0,2
1056,2,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1
1057,2,1,0,0,0,4,1,1,0,0,1,1,1,4,0,1,1,2,1,0,2,0,2
1058,2,0,1,1,1,5,0,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,2
1059,0,0,0,1,2,4,0,1,2,2,0,2,2,4,1,1,1,1,1,2,0,0,1
1060,0,0,0,1,1,5,1,0,2,0,1,1,0,2,1,1,1,2,0,0,0,0,1
1061,2,0,0,1,3,1,0,1,0,1,1,1,2,3,0,1,1,0,1,0,1,0,1
1062,2,1,0,0,0,0,1,1,0,0,1,1,2,1,1,1,0,0,1,1,0,0,3
1063,2,0,0,1,1,4,1,1,0,0,1,1,0,2,0,1,1,0,1,0,0,0,1
1064,2,0,1,1,3,4,0,1,1,0,1,1,0,2,0,1,2,2,1,1,0,0,1
1065,2,0,1,1,1,4,0,0,0,0,1,1,2,0,1,1,1,2,1,0,1,1,1
1066,2,0,0,0,0,4,1,1,2,1,0,0,0,2,0,0,0,1,1,0,0,0,2
1067,2,0,0,0,0,5,0,0,2,2,1,0,0,1,0,1,0,2,1,1,0,0,1
1068,2,0,0,0,0,2,0,0,2,2,2,2,2,0,0,1,1,2,1,0,0,0,3
1070,0,0,0,1,3,4,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,2
1071,2,0,0,0,3,5,1,1,2,1,1,2,0,0,0,1,0,0,1,1,0,0,3
1072,2,0,0,0,2,5,0,1,2,2,2,2,0,0,0,0,1,0,1,1,2,1,3
1073,2,0,0,0,0,5,0,0,0,0,1,1,0,0,1,1,1,2,1,1,0,0,1
1074,2,0,0,1,3,1,0,1,2,2,1,1,0,2,0,1,1,0,1,0,1,0,2
1075,2,0,1,1,3,5,0,1,2,2,2,2,2,0,2,2,0,0,1,0,1,1,2
1076,2,1,1,1,3,0,1,1,2,1,1,0,0,0,0,0,1,1,1,0,0,0,3
1077,0,0,1,1,1,5,0,1,2,2,2,2,2,3,0,1,2,1,1,0,1,1,1
1078,0,0,1,1,3,2,1,1,2,2,1,0,0,0,2,0,0,0,1,0,0,0,2
1079,2,1,0,1,3,0,0,1,1,0,1,1,2,3,0,1,1,2,1,0,1,0,2
1080,2,0,1,1,1,0,0,1,1,2,1,1,2,4,0,1,2,2,1,0,1,0,1
1081,2,0,1,1,1,0,0,1,0,1,0,2,0,3,1,0,2,2,0,1,2,0,1
1082,0,0,1,1,1,5,0,0,2,0,1,1,0,1,2,1,0,0,1,0,1,0,1
1083,0,0,1,1,1,2,0,0,0,0,2,0,0,2,1,1,1,1,1,1,2,0,2
1084,2,0,1,1,3,0,0,0,2,2,2,2,2,2,0,0,1,1,1,0,1,0,2
1086,2,0,0,1,3,5,0,1,0,0,1,1,0,1,1,1,2,2,1,1,2,0,3
1087,2,0,1,0,0,5,0,0,2,1,2,2,0,0,2,0,1,0,1,1,1,0,2
1088,2,0,0,1,3,2,0,1,2,2,2,0,2,0,1,1,1,2,1,0,0,0,2
1089,0,0,1,1,3,1,0,1,2,2,0,0,0,0,0,1,1,1,1,1,2,0,1
1090,2,1,0,0,0,0,1,1,1,2,1,1,2,4,1,1,1,1,1,0,2,0,2
1091,2,0,1,0,0,1,0,0,2,2,1,0,0,2,0,1,1,1,1,0,1,0,3
1092,2,0,1,1,1,1,0,1,1,2,1,1,0,3,2,1,2,2,1,2,1,0,2
1093,2,0,0,1,3,5,0,1,2,2,2,0,2,0,2,1,0,0,1,1,2,0,1
1094,2,0,0,1,3,1,0,1,2,0,1,2,2,4,1,1,0,2,1,1,2,0,2
1095,2,1,0,1,3,0,0,0,1,2,1,1,1,3,1,1,0,0,1,1,1,1,2
1096,2,0,1,1,2,4,1,1,0,0,1,1,0,4,1,1,2,2,0,2,2,0,1
1097,2,0,1,1,3,5,0,1,2,1,2,0,0,1,0,1,1,1,1,0,0,1,2
1099,2,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,2,1,1,1,2,0,3
1101,2,0,1,0,3,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1
